Category,id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_1h_in_currency,roi/times,roi/currency,roi/percentage
Entertainment,mindol,min,MINDOL,https://assets.coingecko.com/coins/images/6366/large/mindol-logo.png?1547042468,0.02990322,0,,,10316.24,0.03102031,0.00395735,0.02593941,654.40581,0,0,0,240000000,,42.87,-99.93042,2019-08-14T21:33:51.555Z,0.00183274,1527.71038,2023-01-28T13:34:48.843Z,-0.9746426341,eth,-97.46426341,2023-03-09T12:59:48.948Z,-2.297386356,
Entertainment,kstarcoin,ksc,KStarCoin,https://assets.coingecko.com/coins/images/1630/large/ksc.png?1547035850,0.00295768,0,,,631821,0.0030209,0.00293072,-0.00003704388968,-1.23697,0,0,0,450000000,,0.330274,-99.1048,2021-04-09T05:05:06.788Z,0.00100621,193.83736,2021-01-22T00:32:45.109Z,-0.9408463699,usd,-94.08463699,2023-03-09T13:01:03.492Z,0.03554650876,
Energy,energy-web-token,ewt,Energy Web,https://assets.coingecko.com/coins/images/10886/large/R9gQTJV__400x400.png?1585604557,3.6,165759949,208,359429593,1649545,3.79,3.59,-0.1774842973,-4.69884,-8387062.992,-4.81608,46117501.86,69017450.95,100000000,22.67,-84.14645,2021-04-17T03:10:00.960Z,0.543628,561.20394,2020-04-03T00:00:00.000Z,,2023-03-09T13:00:45.674Z,-1.167994404,,,
Energy,power-ledger,powr,Power Ledger,https://assets.coingecko.com/coins/images/1104/large/power-ledger.png?1547035082,0.168731,72695882,349,,4788923,0.177472,0.167277,-0.006785317982,-3.86591,-2925258.478,-3.86831,429712891.9,1000000000,,1.89,-91.07692,2018-01-07T00:00:00.000Z,0.03262537,417.19295,2020-03-13T02:22:32.160Z,,2023-03-09T13:01:00.593Z,-0.02828130939,,,
Energy,wpp-token,wpp,WPP Token,https://assets.coingecko.com/coins/images/8103/large/WzdD53fh_400x400.jpg?1554860792,0.00139838,4347269,1318,,20.36,,,,,,,3108780156,5000000000,,0.068953,-97.97197,2021-07-27T01:04:20.331Z,0.00004599,2940.5348,2020-05-23T07:37:12.211Z,,2023-03-03T05:13:41.153Z,,,,
Energy,charg-coin,chg,Charg Coin,https://assets.coingecko.com/coins/images/2159/large/charg-coin.png?1547036459,0.685451,3346774,1447,,0.532595,,,,,,,4882589.608,90000000,,2.1,-67.35436,2021-04-03T06:31:47.577Z,0.0031429,21709.48154,2018-09-12T00:00:00.000Z,,2023-02-27T23:30:17.434Z,,-0.7901356366,eth,-79.01356366
Energy,eco-value-coin,evc,Eco Value Coin,https://assets.coingecko.com/coins/images/7868/large/temp_1524073947125.-325764774.png?1561602099,0.00044548,1470077,1844,,0.222739,,,,,,,3300000000,3300000000,,0.02245288,-98.01594,2021-08-14T09:42:33.114Z,0.00016414,171.40903,2022-12-30T15:08:10.004Z,,2023-03-07T15:41:44.679Z,,,,
Energy,electrify-asia,elec,Electrify.Asia,https://assets.coingecko.com/coins/images/3415/large/d45b1d82743c749d05697da200179874.jpg?1547038096,0.00078218,416776,2481,,16433.12,0.00082548,0.00075511,-0.00003352874845,-4.11037,-18468.44987,-4.24323,534360133.8,749999996,,0.205302,-99.61901,2018-04-27T10:05:01.226Z,0.00022927,241.15713,2020-04-14T02:04:29.442Z,,2023-03-09T12:57:09.583Z,0.5629243575,-0.9902227086,usd,-99.02227086
Energy,wepower,wpr,WePower,https://assets.coingecko.com/coins/images/1951/large/wpr.png?1547036237,0.00036559,222624,2805,,3794.51,0.00036708,0.00024382,-5.24E-07,-0.14319,-165.6614107,-0.07436,608821560.7,745248183,,0.219374,-99.83335,2018-03-02T11:14:44.467Z,0.00024205,51.03735,2023-02-28T10:36:34.284Z,,2023-03-09T12:58:08.185Z,-0.03953936096,-0.9971877988,usd,-99.71877988
Energy,fredenergy,fred,FRED Energy,https://assets.coingecko.com/coins/images/7019/large/fred.png?1568347328,0.00036951,0,,,823.41,0.00039627,0.00036905,-0.0000267502649,-6.75076,0,0,0,808000000,,0.00411267,-91.01403,2021-03-23T19:27:56.295Z,7.70E-09,4798278.397,2019-04-16T00:00:00.000Z,,2023-03-09T13:00:02.125Z,-1.222089346,,,
Energy,rowan-coin,rwn,Rowan Coin,https://assets.coingecko.com/coins/images/11812/large/rsz_60398173_433122580805477_3770982655982567424_n_1.png?1594595798,0.00074451,0,,,4935.97,0.00076173,0.00072393,-0.000001211038551,-0.1624,0,0,0,45000000,,0.147144,-99.48799,2021-03-24T13:02:44.612Z,2.88E-09,26185135.13,2020-07-18T17:40:13.293Z,,2023-03-09T12:57:31.958Z,-0.6905858647,,,
Energy,xcf-token,xcf,XCF Token,https://assets.coingecko.com/coins/images/10987/large/xcf-icon-01-1-flat.png?1622195426,0.00691034,0,,,7766.43,0.00809421,0.00599338,-0.00118386606,-14.62608,0,0,0,1500000000,,0.337664,-97.95942,2020-07-27T06:04:42.820Z,0.00037077,1758.4012,2023-01-30T19:50:36.451Z,,2023-03-09T13:01:03.294Z,0.2512156018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Education,dacxi,dacxi,Dacxi,https://assets.coingecko.com/coins/images/4466/large/dacxi.png?1639042471,0.00288613,19351310,767,28877803,50925,0.0028954,0.002835,-0.000003093718244,-0.10708,14898.66,0.07705,6701101875,10000000000,10000000000,0.067245,-95.70565,2021-06-15T16:21:53.200Z,0.00131332,119.88078,2022-08-10T12:34:51.574Z,-0.9440783669,btc,-94.40783669,2023-03-09T13:00:55.686Z,-0.0840621891,
Education,newscrypto-coin,nwc,Newscrypto Coin,https://assets.coingecko.com/coins/images/9805/large/Tu1_NI3s_%281%29.png?1614745476,0.050211,7387606,1075,14071119,835375,0.052948,0.04988726,-0.0008187578387,-1.60446,-394.864118,-0.00534,147005342.2,270050481,280000000,2.22,-97.7312,2021-05-03T11:59:00.980Z,0.01445461,247.7121,2019-11-16T00:33:47.874Z,,,,2023-03-09T13:00:54.611Z,-0.2180404983,
Education,the-winkyverse,wnk,The Winkyverse,https://assets.coingecko.com/coins/images/22260/large/wnk.png?1644053369,0.00087171,4119715,1341,6521751,20864,0.00088766,0.00085493,-0.00001424052152,-1.60737,-33409.68228,-0.80445,4737663881,7461637818,7500000000,0.0276143,-96.85125,2022-01-05T03:12:45.274Z,0.00084615,2.76009,2023-03-07T19:26:04.230Z,,,,2023-03-09T13:00:48.614Z,-0.7308109271,
Education,blockchain-certified-data-token,bcdt,EvidenZ,https://assets.coingecko.com/coins/images/2014/large/evidenz-512.png?1594871754,0.064793,2350498,1610,,19223.74,0.066489,0.059786,0.00360764,5.89622,122760,5.51052,36280161.69,40835044.39,,0.454986,-85.75928,2021-03-31T07:26:42.578Z,0.00256645,2424.62337,2018-11-25T00:00:00.000Z,-0.4600570788,usd,-46.00570788,2023-03-09T13:00:57.278Z,6.864595016,
Education,tutellus,tut,Tutellus,https://assets.coingecko.com/coins/images/2327/large/tutellus-logo.png?1663922181,0.083853,2011567,1667,16763956,11480.12,0.087128,0.083806,-0.002675627255,-3.09218,-62660.99284,-3.02093,23998713.4,199170234,200000000,1.19,-92.95199,2021-11-09T14:59:14.221Z,0.083806,0.07079,2023-03-09T09:10:08.205Z,0.677066027,usd,67.7066027,2023-03-09T13:00:30.170Z,-1.420955871,
Education,odem,ode,ODEM,https://assets.coingecko.com/coins/images/3752/large/odem.png?1548329893,0.00036559,81158,3239,,60.47,0.00089478,0.00036496,-5.24E-07,-0.14319,152.31,0.18802,221946101,396969697,,0.550241,-99.93356,2018-08-06T20:40:14.609Z,0.00024216,50.96669,2023-03-01T03:13:30.566Z,,,,2023-03-09T12:58:29.079Z,-1.732886177,
Education,skillchain,ski,Skillchain,https://assets.coingecko.com/coins/images/3780/large/SKI.png?1589121168,0.00679834,0,,,6.80E-07,,,,,,,0,190800000,,0.203554,-96.66019,2020-05-19T07:54:39.265Z,1.99E-08,34101331.96,2020-05-18T13:53:53.395Z,-0.8604036912,usd,-86.04036912,2023-03-08T11:08:06.436Z,,
Education,loltoken,lol,LOLTOKEN,https://assets.coingecko.com/coins/images/8551/large/logo100.png?1596534732,0.00076785,0,,,0.140355,0.00078147,0.00076704,-0.000009275401712,-1.19355,0,0,0,150000000,,0.113382,-99.32277,2019-10-24T13:25:30.548Z,0.00015481,396.00204,2020-06-15T08:19:48.702Z,,,,2023-03-09T09:46:50.459Z,,
Education,atheneum,aem,Atheneum,https://assets.coingecko.com/coins/images/7424/large/AEM_logo_only_400px_400px_2px_spacing_red_blue.png?1551078352,0.00021626,0,,,2.2,0.00021691,0.00015726,0.0000423,24.31459,0,0,0,100000000,,0.195719,-99.88946,2019-06-27T01:19:14.514Z,0.00001097,1872.11044,2023-01-27T04:19:33.387Z,,,,2023-03-09T12:57:21.532Z,-0.1835501584,
Finance-banking,compound-usd-coin,cusdc,cUSDC,https://assets.coingecko.com/coins/images/9442/large/Compound_USDC.png?1567581577,0.0227746,614821315,75,,2.3,0.0228757,0.02275767,-0.000001011909303,-0.00444,-3815307.587,-0.61673,26995921974,26995922017,,0.058843,-61.29626,2020-10-21T11:24:27.820Z,0.00620705,266.91478,2021-03-04T08:11:37.438Z,,2023-03-09T13:00:03.574Z,0,,,
Finance-banking,compound-ether,ceth,cETH,https://assets.coingecko.com/coins/images/10643/large/ceth2.JPG?1581389598,30.76,427436757,94,427436757,266.08,31.36,30.76,-0.3764566398,-1.2089,-5453302.238,-1.25974,13894089.24,13894089.24,,97.75,-68.52813,2021-11-21T12:39:57.508Z,1.89,1530.92407,2020-03-13T02:22:33.711Z,,2023-03-09T13:07:02.523Z,-0.2631810955,,,
Finance-banking,xdce-crowd-sale,xdc,XDC Network,https://assets.coingecko.com/coins/images/2912/large/xdc-icon.png?1633700890,0.0283824,394384012,106,,2272829,0.02958219,0.02760399,-0.001175994901,-3.97855,-15741561.75,-3.83823,13820455674,37820457633,,0.192754,-85.19611,2021-08-21T04:39:48.324Z,0.00039532,7118.2667,2019-07-22T00:00:00.000Z,,2023-03-09T13:24:50.267Z,0.6682340827,1.465435428,eth,146.5435428
Finance-banking,kava,kava,Kava,https://assets.coingecko.com/coins/images/9761/large/kava.png?1663638871,0.866147,378860967,108,,52915689,0.883335,0.799758,0.05107,6.26572,25077192,7.08828,435976967,435987905,,9.12,-90.47943,2021-08-30T11:10:02.948Z,0.287137,202.39882,2020-03-13T02:24:16.835Z,,2023-03-09T13:24:51.358Z,0.3422177562,,,
Finance-banking,nexo,nexo,NEXO,https://assets.coingecko.com/coins/images/3695/large/nexo.png?1548086057,0.613423,344344518,118,614900914,4496893,0.638973,0.606945,-0.01978208359,-3.12412,-10600097.9,-2.98641,560000010,1000000000,1000000000,4.07,-84.88433,2021-05-12T14:37:47.535Z,0.04515276,1261.82349,2018-09-13T00:00:00.000Z,,2023-03-09T13:24:48.047Z,0.7081454579,5.134232561,usd,513.4232561
Finance-banking,swissborg,chsb,SwissBorg,https://assets.coingecko.com/coins/images/2117/large/YJUrRy7r_400x400.png?1589794215,0.192152,183829189,190,,354829,0.202872,0.191157,-0.008646756787,-4.30618,-7261908.652,-3.80023,951754603.5,1000000000,,1.64,-88.22536,2021-05-04T17:14:50.120Z,0.00502687,3741.15219,2019-07-28T00:00:00.000Z,,2023-03-09T13:24:44.990Z,-1.389541493,0.9215184021,usd,92.15184021
Finance-banking,compound-usdt,cusdt,cUSDT,https://assets.coingecko.com/coins/images/11621/large/cUSDT.png?1592113270,0.0240142,176335175,197,,3.99,,,,,,,7342953938,7342953938,,0.02468599,-2.72133,2022-11-10T12:22:53.410Z,0.00209672,1045.32157,2022-11-21T00:54:17.922Z,,2023-03-05T22:29:33.807Z,,,,
Finance-banking,polymath,poly,Polymath,https://assets.coingecko.com/coins/images/2784/large/inKkF01.png?1605007034,0.177331,159346916,212,,168479,0.18371,0.176358,-0.005275836381,-2.88917,-4747964.56,-2.89343,898550829.7,1000000000,,1.59,-88.85968,2018-02-20T00:00:00.000Z,0.01100606,1511.22785,2020-03-13T02:22:30.088Z,,2023-03-09T13:24:49.976Z,-0.167262817,,,
Finance-banking,swipe,sxp,SXP,https://assets.coingecko.com/coins/images/9368/large/swipe.png?1566792311,0.261979,146029987,220,146030242,12485254,0.26965,0.257694,-0.004162146522,-1.56389,-2023200.156,-1.36654,557252811.4,557253784.4,,5.79,-95.47353,2021-05-03T15:29:39.372Z,0.161303,62.47762,2020-03-18T13:24:48.021Z,,2023-03-09T13:24:44.924Z,-0.405575047,,,
Finance-banking,uma,uma,UMA,https://assets.coingecko.com/coins/images/10951/large/UMA.png?1586307916,1.9,133704153,233,214898379,5214331,1.97,1.89,-0.053076197,-2.71853,-3384020.867,-2.4685,70321291.21,113025146,113025146,41.56,-95.42442,2021-02-04T11:27:11.433Z,0.303625,526.23988,2020-04-29T17:00:41.760Z,,2023-03-09T13:24:49.176Z,-0.1279108179,,,
Finance-banking,stasis-eurs,eurs,STASIS EURO,https://assets.coingecko.com/coins/images/5164/large/EURS_300x300.png?1550571779,1.059,131449607,236,131449607,177122,1.063,1.046,0.00909232,0.86594,894307,0.685,124125940,124125940,124125940,1.44,-26.2757,2021-04-26T19:08:06.835Z,0.929636,13.91575,2022-11-10T13:44:54.149Z,,2023-03-09T13:24:49.816Z,-0.1593651148,,,
Finance-banking,ethos,vgx,Voyager VGX,https://assets.coingecko.com/coins/images/794/large/Voyager-vgx.png?1575693595,0.417724,121651673,242,,159820084,0.598814,0.410747,-0.1421726372,-25.39268,-43605982.93,-26.38666,293175884.2,293175884.2,,12.47,-96.67361,2018-01-06T00:00:00.000Z,0.01689847,2355.51463,2019-12-26T22:10:32.136Z,,2023-03-09T13:24:48.296Z,-1.218824331,12.92411901,usd,1292.411901
Finance-banking,lcx,lcx,LCX,https://assets.coingecko.com/coins/images/9985/large/zRPSu_0o_400x400.jpg?1574327008,0.093872,72767843,348,,2992328,0.094819,0.08901,-0.0007835421022,-0.82778,-575929.8247,-0.78525,775032563.7,950000000,,0.563966,-83.35543,2021-11-03T20:35:37.124Z,0.00007085,132387.2667,2019-11-26T14:14:11.897Z,,2023-03-09T13:24:26.225Z,-0.1256411983,,,
Finance-banking,solo-coin,solo,Sologenic,https://assets.coingecko.com/coins/images/10771/large/solo.png?1639914533,0.168833,65478260,368,65601336,1251757,0.186377,0.161891,-0.01674548794,-9.02338,-8397014.503,-11.36647,399249555.8,399249600.7,400000000,6.55,-97.4929,2021-12-02T22:46:01.114Z,0.061723,166.09188,2021-10-28T22:57:25.877Z,,2023-03-09T13:24:49.684Z,0.6519076121,,,
Finance-banking,electroneum,etn,Electroneum,https://assets.coingecko.com/coins/images/1109/large/electroneum.png?1547224846,0.00219701,39377415,502,,74026,0.00224715,0.00217119,-0.000004753513112,-0.2159,-178558.1435,-0.45141,17924015802,21000000000,,0.207854,-98.94305,2018-01-06T00:00:00.000Z,0.00134783,62.99631,2020-03-13T02:24:21.810Z,,2023-03-09T13:24:48.400Z,-1.574152238,,,
Finance-banking,yield-app,yld,Yield App,https://assets.coingecko.com/coins/images/13365/large/Google_Play_Store_Icon.png?1657012535,0.173464,35544977,540,52004312,373956,0.177519,0.17192,-0.00008443950495,-0.04865,-38405.54765,-0.10793,205050174.6,300000000,300000000,1.29,-86.54305,2021-02-16T06:54:31.749Z,0.054952,215.69738,2023-01-22T00:46:04.422Z,,2023-03-09T13:24:39.231Z,0.4771808718,,,
Finance-banking,compound-basic-attention-token,cbat,cBAT,https://assets.coingecko.com/coins/images/10645/large/cBAT1.JPG?1581390910,0.00497527,34828533,550,,674794,0.00505562,0.00488065,-0.00005656432274,-1.11884,-40884.4317,-0.11725,7000325961,7000325961,,0.247355,-97.98861,2020-03-05T11:12:45.875Z,0.00184538,169.60641,2020-03-13T02:30:31.098Z,,2023-03-09T13:07:02.431Z,0,,,
Finance-banking,melon,mln,Enzyme,https://assets.coingecko.com/coins/images/605/large/Enzyme_Icon_Secondary.png?1611576629,21.92,31883389,591,45385497,1763889,22.85,21.77,-0.1587289857,-0.71899,-161528.2368,-0.50407,1453963.555,2069694.016,2069694.016,258.26,-91.50912,2018-01-04T00:00:00.000Z,1.79,1123.91325,2020-03-13T02:24:22.336Z,,2023-03-09T13:24:48.944Z,-0.5208966403,,,
Finance-banking,compound-uniswap,cuni,cUNI,https://assets.coingecko.com/coins/images/12696/large/compound-uni.png?1601789718,0.124348,28658909,623,,818771,0.129486,0.123583,-0.003901740597,-3.04253,-420316.5935,-1.44542,230474310.5,230474310.5,,0.908721,-86.3162,2021-05-03T04:23:46.712Z,0.03552288,250.04912,2020-11-05T08:45:03.205Z,,2023-03-09T13:07:02.356Z,,,,
Finance-banking,fsn,fsn,FUSION,https://assets.coingecko.com/coins/images/2515/large/Fusion_200x200.png?1639629907,0.300847,22310194,716,24671398,501186,0.310891,0.296403,0.00278364,0.93391,220402,0.99775,74079754.25,81920000,81920000,9.76,-96.91229,2018-05-14T16:30:25.238Z,0.086027,250.15993,2020-03-15T16:19:11.310Z,,2023-03-09T13:24:27.106Z,0.05166695759,-0.9213918016,eth,-92.13918016
Finance-banking,proton,xpr,Proton,https://assets.coingecko.com/coins/images/10941/large/Proton-Icon.png?1588283737,0.00146395,21618556,728,,1314982,0.00151794,0.00143593,-0.00005306697357,-3.49811,-387920.2647,-1.76276,14784656111,28048018617,,0.100088,-98.53884,2020-04-27T08:45:16.468Z,0.00128421,13.87974,2022-12-29T09:45:01.718Z,,2023-03-09T13:24:51.803Z,0.2267631822,,,
Finance-banking,fuse-network-token,fuse,Fuse,https://assets.coingecko.com/coins/images/10347/large/fuse.png?1675703585,0.072451,16142811,818,,703413,0.074464,0.071955,-0.001385494083,-1.87644,-335685.1004,-2.03711,221390274.2,347854435.9,,2.13,-96.60064,2022-01-20T20:30:10.237Z,0.00433097,1573.43867,2020-03-16T16:04:44.170Z,,2023-03-09T13:24:45.610Z,-0.8543531878,,,
Finance-banking,veraone,vro,VeraOne,https://assets.coingecko.com/coins/images/11112/large/wsBaVF.png?1588639964,58.48,14169670,860,,28561,58.87,55.33,0.275991,0.47419,75892,0.53848,242233.9691,242233.9691,,78.5,-25.48438,2021-01-01T19:27:49.582Z,41.55,40.76785,2020-05-07T20:55:22.015Z,,2023-03-09T13:23:47.363Z,-0.01051941913,,,
Finance-banking,babb,bax,BABB,https://assets.coingecko.com/coins/images/2168/large/babb.png?1547036466,0.00034765,11388867,928,17308308,413455,0.00035368,0.00032857,0.00000615,1.80214,275802,2.48178,32900000220,50000000000,50000000000,0.00295988,-88.30471,2018-04-25T00:00:00.000Z,6.05E-08,572265.809,2021-10-03T07:22:08.725Z,,2023-03-09T13:24:12.076Z,0.2235994356,-0.8515712279,eth,-85.15712279
Finance-banking,crypterium,crpt,Crypterium,https://assets.coingecko.com/coins/images/1901/large/crypt.png?1547036205,0.099742,8470444,1013,,762635,0.105579,0.098517,-0.005836881427,-5.52846,-509364.8911,-5.67234,84971023.86,95554468,,1.58,-93.69756,2018-01-28T00:00:00.000Z,0.064317,54.99317,2022-12-17T00:16:34.627Z,,2023-03-09T13:24:43.440Z,-0.02772259625,-0.933505355,usd,-93.3505355
Finance-banking,compound-wrapped-btc,cwbtc,cWBTC,https://assets.coingecko.com/coins/images/10823/large/cwbtc.png?1584331700,434.03,8021360,1039,,0,444.69,434.42,-7.29485225,-1.65263,-162760.3503,-1.98873,829385.1725,652201.8937,,1380.82,-68.56727,2021-11-10T14:26:27.129Z,91.15,376.1648,2020-03-16T11:09:17.436Z,,2023-03-09T13:07:02.232Z,-0.2074900122,,,
Finance-banking,hedpay,hdp.ф,HEdpAY,https://assets.coingecko.com/coins/images/7496/large/icon_hedpay.png?1555485710,0.107692,7144572,1090,,9709.23,0.108219,0.106556,0.00013592,0.12637,1267.66,0.01775,66339788.32,1000000000,,83.37,-99.87082,2019-06-08T11:20:08.953Z,0.00027774,38675.99078,2020-06-11T17:09:29.117Z,,2023-03-09T13:24:23.419Z,-0.05758291082,,,
Finance-banking,reddcoin,rdd,Reddcoin,https://assets.coingecko.com/coins/images/40/large/redd_logo.png?1601866906,0.00020014,6224453,1152,,2542.72,0.00021334,0.00019415,7.64E-07,0.38344,19041.53,0.30685,31090915762,,,0.0305647,-99.34499,2018-01-06T00:00:00.000Z,0.00000729,2647.80739,2015-05-16T00:00:00.000Z,,2023-03-09T13:23:53.756Z,-4.804549496,,,
Finance-banking,etherisc,dip,Etherisc DIP,https://assets.coingecko.com/coins/images/4586/large/dip.png?1547039863,0.01618899,6210051,1155,,1793.94,0.01661078,0.01593747,-0.0002849616046,-1.72977,-104746.3654,-1.65874,383445510.6,1000000000,,0.460205,-96.48103,2021-03-29T05:12:37.094Z,0.00226715,614.30904,2020-07-11T07:51:07.261Z,,2023-03-09T13:24:39.874Z,-0.1307864627,-0.9471248086,eth,-94.71248086
Finance-banking,jarvis-reward-token,jrt,Jarvis Reward,https://assets.coingecko.com/coins/images/10390/large/cfeii0y.png?1578868949,0.01312993,5041675,1254,7422481,8365.63,0.01345033,0.01286743,-0.0002903501234,-2.16352,-108684.4729,-2.11023,383772849.2,565000000,565000000,0.298584,-95.60178,2020-08-14T13:50:25.696Z,0.0041268,218.22173,2020-03-13T15:49:43.672Z,,2023-03-09T13:24:19.127Z,0.2884388893,,,
Finance-banking,rigoblock,grg,RigoBlock,https://assets.coingecko.com/coins/images/1532/large/Symbol-RigoblockRGB.png?1547035682,0.714262,4707732,1285,,35.71,0.717072,0.711116,0.00160229,0.22483,12354.2,0.26311,6591045.062,10000000,,115.8,-99.38351,2020-01-27T10:09:37.355Z,0.00031274,228180.9996,2020-08-27T12:14:10.212Z,,2023-03-09T13:20:49.053Z,-0.1416441451,-0.9749156775,eth,-97.49156775
Finance-banking,mt-pelerin-shares,mps,Mt Pelerin Shares,https://assets.coingecko.com/coins/images/11471/large/MPS.png?1590319120,8.73,4360209,1315,,13230.2,9.47,8.14,0.16877,1.97245,82896,1.93803,500000,10000000,,28.26,-69.13905,2022-02-20T02:20:31.352Z,1.1,689.64173,2020-12-10T16:20:01.929Z,,2023-03-09T13:24:35.452Z,-0.115917007,,,
Finance-banking,pointpay,pxp,PointPay,https://assets.coingecko.com/coins/images/8950/large/6f9823ed-464a-4413-8940-72aa61d30b43.png?1645271610,0.00905908,4078435,1351,9063227,177818,0.00914656,0.00893505,0.00005588,0.62064,28308,0.69895,449998093.4,849998093.4,1000000000,0.137299,-93.39891,2020-06-02T07:47:18.207Z,0.00727078,24.65271,2020-09-16T09:58:53.348Z,,2023-03-09T13:24:03.204Z,0.2337965283,-0.909409241,usd,-90.9409241
Finance-banking,aidos-kuneen,adk,Aidos Kuneen,https://assets.coingecko.com/coins/images/6077/large/Logoldpi.png?1600764971,0.152031,3800780,1378,,9.81,0.152114,0.081105,0.070681,86.88432,-1372829.141,-26.53523,25000000,25000000,,59.02,-99.74243,2018-11-03T16:11:26.415Z,0.00004612,329563.6213,2018-11-03T00:00:00.000Z,,2023-03-09T00:46:53.628Z,,,,
Finance-banking,compound-chainlink-token,clink,cLINK,https://assets.coingecko.com/coins/images/23943/large/iShot2022-02-25_14.35.54.png?1645770966,0.133091,3609728,1398,,0,0.136693,0.132463,-0.0035579909,-2.60291,-50036.96886,-1.36722,27122255.63,27122255.63,,0.36648,-63.67199,2022-04-03T19:01:54.348Z,0.108985,22.1585,2022-12-31T02:07:01.756Z,,2023-03-09T13:07:03.573Z,-0.1500683199,,,
Finance-banking,otocash,oto,OTOCASH,https://assets.coingecko.com/coins/images/7447/large/oto.png?1548635657,0.090015,3448234,1430,,76.33,0.09049,0.089679,0.00020402,0.22717,-689.539715,-0.01999,38307254.32,38254580,,0.886315,-89.84388,2020-12-24T05:28:59.453Z,0.01803496,399.11482,2022-07-22T20:25:14.917Z,,2023-03-09T13:15:47.048Z,-0.1454050809,,,
